recall,precision
0.9269776876267748,0.75850622406639
0.9269776876267748,0.7591362126245847
0.9269776876267748,0.7597672485453034
0.9269776876267748,0.7603993344425957
0.9269776876267748,0.7610324729392173
0.9269776876267748,0.7616666666666667
0.9269776876267748,0.762301918265221
0.9259634888438134,0.7621035058430717
0.9259634888438134,0.7627401837928154
0.9249492900608519,0.7625418060200669
0.9249492900608519,0.7631799163179916
0.9239350912778904,0.7629815745393634
0.922920892494929,0.7627829002514669
0.9219066937119675,0.7625838926174496
0.920892494929006,0.762384550797649
0.920892494929006,0.7630252100840336
0.920892494929006,0.7636669470142977
0.920892494929006,0.7643097643097643
0.920892494929006,0.7649536647009267
0.920892494929006,0.7655986509274874
0.9198782961460447,0.7654008438818566
0.9198782961460447,0.7660472972972973
0.9198782961460447,0.7666948436179205
0.9198782961460447,0.7673434856175972
0.9198782961460447,0.7679932260795935
0.9198782961460447,0.7686440677966102
0.9198782961460447,0.7692960135708228
0.9188640973630832,0.769100169779287
0.9178498985801217,0.7689039932030586
0.9168356997971603,0.7687074829931972
